"","OTHER_PCP_RATE_PREV","CHILDREN_IN_POVERTY","PCT_EXCESSIVE_DRINKING","SEVERE_HOUSING_PROBLEMS","DRUG_POISONING_MORTALITY_RATE","OTHER_PCP_RATIO_PREV","LIMITED_TO_HEALTHYFOOD","CHLAMYDIA_CASES","PCT_UNEMPLOYED","AVG_DAILY_PM25","DRUG_POISONING_DEATHS","MAMMO_MEDICARE_ENROLLEES","NATIVE_HAWAIIAN","HIV_RATE","ANNUAL_VIOLENT_CRIMES","DENTISTS_RATIO","PCT_SINGLE_PARENT_HOUSEHOLDS","ASIAN","PCT_RURAL","SOME_COLLEGE_POPULATION","HIV_CASES","PRIMARY_CARE_PHYS_RATIO","AMERICAN_INDIAN","PCT_LBW","PRIMARY_CARE_PHYSICIANS","INJURY_DEATHS_RATE","UNEMPLOYED","CHILD_MORTALITY_RATE","MOTOR_VEHICLE_MORTALITY_RATE","TEEN_BIRTHS","AGE_65_AND_GREATER","HISPANIC","PCT_SMOKERS","PCT_SEVERE_HOUSING_PROBLEMS","PCT_FEMALE","PCT_OBESE","GRADUATION_RATE","CHLAMYDIA_RATE","PCT_DRIVE_ALONE","PCT_MAMMOGRAPHY","POP_IN_VIOLATIONS","PCT_ALC_IMPAIRED","DENTISTS_RATIO_PREV","SOME_COLLEGE","PCT_SOME_COLLEGE","CHILD_TOTAL_DEATHS","UNINSURED_CHILDREN","LONG_COMMUTE_DRIVE_ALONE","PCT_FAIR_POOR_HEALTH","PCT_NO_SOCIAL_EMO_SUPPORT","HEALTH_CARE_COSTS","INJURY_DEATHS","ACSC_RATE","State","COUNTY","STATE_SHORT","VIOLENT_CRIME_RATE","HOMICIDE_RATE","FUND_AMOUNT"
"39",2048,5690,6.3,5565,10.04823151,1852,5172.541611,418,6.678541634,307,64,1147,0.05395897,1259,146.3333333,2145,30.60139719,0.805067826,49.29510619,21922,363,1868,0.420879963,10,46,73.2,2962,60.08637416,18.055416,813,17.55094984,2.349373536,17.7,14.75540236,52.14378986,32.2,81.44708029,450.5,86.13615576,65.12641674,2,30.66666667,2178,12717,58.01021805,48,977,30.7,19.2,19.3,9196.841571,336,69.96558637,"ALABAMA","LAUDERDALE","AL",159.3373888,5.96613746,0
"40",927,2186,11.15,1295,14.1711542,454,564.6905246,216,8.080808081,255,34,515,0.029333255,1501,78.33333333,834,36.29319106,0.178932856,91.28978712,8514,207,521,5.76985128,10,9,101.1,1232,52.66581988,32.92709358,432,15.79289556,1.845061747,27.8,9.656972409,51.18653017,37.7,79,633.1,88.57398568,59.61165049,1554,29.8245614,861,4231,49.69462063,17,518,41.9,23.5,25,10602.9715,173,94.55066128,"ALABAMA","LAWRENCE","AL",227.9672115,6.668778447,0
"41",1039,6687,17.8,10085,5.200855974,363,15920.39105,836,6.278822794,290,48,974,0.103774899,363,329.6666667,622,29.73628078,2.778938571,27.40949896,37163,169,1945,0.352416771,8,67,46.7,4316,59.90447665,15.38586559,1094,9.656586784,3.459395459,18.3,18.67073961,50.67488508,32,86.91428571,582.7,81.57689181,62.52566735,655,28.97196262,666,24321,65.44412453,74,1892,25.1,17.5,17.1,8515.171259,315,53.99282151,"ALABAMA","LEE","AL",237.239103,7.259528131,0
"42",876,3881,8.6,3590,9.933408677,498,3269.77431,273,6.226877312,303,53,791,0.168344264,324,88.33333333,693,27.75849057,1.187762307,57.60914208,23459,18,464,0.856919066,9.3,24,64.7,2491,53.3673496,24.17754188,787,13.04332945,5.590432434,21.9,11.95471196,49.40787243,33.8,82.01621622,319.8,86.71888549,64.60176991,2,30.33707865,748,12959,55.24105887,41,1227,39.3,20.7,25.4,9953.383622,254,72.04406139,"ALABAMA","LIMESTONE","AL",108.7523033,5.622684157,0
"43",463,1115,16.3,1010,0,895,2962.513063,114,14.09820126,288,0,124,0,1178,60,650,57.38595221,0.27900279,100,2481,377,163,0.25200252,13.7,1,93.7,580,94.08947053,45.39210416,219,15.7225753,0.97200972,22.6,24.01902497,53.26253263,43.8,62.5,1022.7,78.33056938,60.48387097,2,39.39393939,682,1128,45.46553809,11,160,58.5,35.8,35,9866.253254,55,61.18596199,"ALABAMA","LOWNDES","AL",510.4645227,22.69605208,0
"44",2567,1882,11.15,1495,0,1550,4121.53955,252,9.792909793,284,0,198,0.023570452,1191,110.5,844,64.31791222,0.329986329,55.54726832,4281,5,2081,0.179135436,11.5,9,93.2,837,114.7980102,32.57732227,293,15.42731921,1.734785273,13.8,18.75784191,53.98576345,39.2,86,1189.7,74.68831169,59.09090909,2,41.37931035,968,2220,51.85704275,21,199,38.3,24.7,19.1,7801.131534,101,53.96037546,"ALABAMA","MACON","AL",513.8698351,28.6680436,0
"45",1950,13621,11.4,15055,6.466635102,1907,27134.82183,1688,6.230609382,306,143,2945,0.122470729,524,1645,1996,31.96381407,2.475616255,16.44151477,88504,416,1214,0.858178307,10.4,292,55.8,10704,63.49895179,16.82229551,2760,12.87542264,4.673318162,18.3,11.89507368,50.99669388,30,73.83387271,496.3,86.05200051,67.02886248,2,27.35849057,2029,62185,70.26236102,199,3992,22.9,14.1,20.6,9461.904493,901,57.57047442,"ALABAMA","MADISON","AL",496.5403164,5.381325715,0
"46",1998,1730,12.8,1420,0,1881,3183.291705,150,9.354500131,299,0,242,0.173921446,169,94,837,45.84342212,0.260882168,69.31564179,4648,185,101,0.183583748,12.2,8,68.5,713,55.47593731,26.68801708,279,17.79324543,1.710227547,16.8,16.71571513,52.88178173,41.6,86.91642651,724.9,83.63438816,50.82644628,1340,21.875,868,2556,54.99139415,12,319,25.2,26.4,23.4,9069.679546,73,96.66929104,"ALABAMA","MARENGO","AL",449.3952288,6.67200427,0
"47",1392,1982,11.15,1320,4.651638772,73,195.7682508,86,9.115924019,223,10,400,0.058964196,48,57.66666667,1078,31.01120147,0.216202051,88.85495191,7236,242,207,0.353785174,9,11,98.1,1027,89.30232558,32.09630753,411,19.2171992,2.260294166,26.9,10.35700275,50.63714089,33,72.90469974,280.5,83.53343265,54.75,2,3.448275862,1107,3427,47.36042012,24,346,27.2,23.7,20.8,10832.4168,151,120.5172328,"ALABAMA","MARION","AL",189.8741124,5.581966527,0
"48",637,8359,11.6,4785,8.15002437,725,6102.726107,193,7.037955842,274,51,1110,0.259293108,27,242.6666667,502,31.62906408,0.638668679,53.26868704,23577,478,1715,1.170007014,8.1,52,74.2,2837,85.66843064,27.4863567,1515,15.41740525,12.49176426,27.7,13.89574561,50.75024973,31.5,82.44633731,205,79.06437791,60.09009009,2,28.7037037,531,10545,44.72579209,79,1873,32.6,21.2,18.9,10840.94063,337,85.78393712,"ALABAMA","MARSHALL","AL",263.6935938,3.355892388,0
"49",1970,31097,14.7,26180,11.62088858,1898,43729.81805,3191,8.377859319,296,330,2611,0.062689855,1157,2697.333333,2194,43.67193393,1.930557068,20.02024252,104874,137,1589,0.930665989,11.9,252,84.6,15617,78.47296882,23.45306605,6059,13.68206679,2.523811253,23.8,17.07762557,52.02894867,33.9,64,773.4,84.59754554,61.01110686,375,37.87878788,2220,59459,56.69565383,327,5903,32.1,22.6,24.4,10102.32451,1728,73.83444298,"ALABAMA","MOBILE","AL",654.2754296,14.05071074,0
"50",422,1814,11.15,1425,6.700371566,928,3909.232972,130,12.27125942,297,11,216,0.039510075,355,118.6666667,965,50.71180556,0.368760701,79.0445639,5246,275,238,1.207252294,14.8,8,88.2,912,49.54173892,40.2022294,351,16.74188125,1.00531191,20.7,15.50598477,51.94257869,35.9,79,571.2,84.75487744,65.27777778,40,41.02564103,985,2136,40.71673656,12,372,31.8,25.7,23.8,9649.425353,103,85.53239416,"ALABAMA","MONROE","AL",541.1156711,10.96424438,0
"51",2308,17427,14.7,15855,5.043436598,1696,25876.15529,2964,7.721486,285,80,1558,0.113406063,1422,868.6666667,1858,49.04807022,2.193954551,10.49123006,62052,73,1178,0.332887758,11.9,207,58.7,8000,103.8637308,14.94118092,3210,12.43411877,3.513000733,19.2,17.86076377,52.4746669,35.3,66,1277.4,84.76209617,67.13735558,2,34.48275862,1896,38019,61.26958035,235,3097,16.2,21,22.1,9109.672721,669,55.4977206,"ALABAMA","MONTGOMERY","AL",379.997492,14.05857952,0
"52",1442,6572,10.8,5655,15.82829854,33,4196.591136,624,7.026741731,261,129,1247,0.126641338,90,266.6666667,2208,32.13682432,0.636539359,38.59737217,31128,21,1686,1.093947877,9.2,68,76.4,3994,76.27163221,23.06759788,1387,14.97902737,7.82176898,23.9,12.19407008,50.74735053,28.5,70.72322503,520.2,85.3726738,65.6776263,2,23.45679012,2231,16783,53.91608841,87,2104,34.1,14.9,26.6,10069.04355,449,82.10719222,"ALABAMA","MORGAN","AL",224.3579856,4.294499605,0
"53",921,1245,18.2,785,0,459,592.7410004,128,12.90135956,296,0,112,0.047578266,803,49,568,63.79984363,0.35207917,100,2155,242,711,0.161766105,13.5,2,74.8,446,78.18812873,38.41670199,187,17.23799234,1.198972309,25.9,20.49608355,53.17347036,38.9,87.5,1234,78.67751061,58.92857143,565,54.54545455,683,780,36.19489559,37,193,39.4,27.2,22.6,9849.247763,40,85.64947717,"ALABAMA","PERRY","AL",463.6200208,0,0
"54",4,1488,7.5,1105,8.559201141,1294,418.9662613,162,8.980015572,266,12,239,0.361364927,380,45.66666667,1503,48.74591058,0.18584482,100,4402,255,201,0.144545971,12.1,7,75.3,692,136.8925394,31.38373752,199,17.7531564,1.734551649,18.1,13.79525593,52.36177792,38.5,75,837.3,84.18329638,64.0167364,1384,36.84210526,1531,1916,43.52567015,26,298,49,26,30.4,11258.28248,75,109.9739206,"ALABAMA","PICKENS","AL",236.8971659,0,0
"55",1771,2186,11,2555,7.205811487,2017,1899.79273,339,6.968483596,271,16,307,0.130726902,838,132,709,45.95086442,1.991305141,51.67938235,7320,518,1894,0.647554191,9.4,16,73.4,1079,81.97943062,27.92251951,373,13.43499488,2.371325206,18.3,19.63119478,52.30596176,36,69.98466258,1029.9,83.3837293,66.1237785,2,38.63636364,786,4200,57.37704918,22,417,20.6,23.8,21.2,10718.93476,118,75.54188308,"ALABAMA","PIKE","AL",410.1714227,6.755448269,0
"56",2254,1796,14.1,1140,10.67416789,1729,469.009738,81,8.864588181,298,17,273,0.039401103,1345,68,1368,43.85931194,0.341476228,81.34246934,5093,51,240,0.411522634,10,8,100.8,762,77.84952145,34.53407257,296,18.3506064,2.867524735,28.1,13.36459555,51.48410822,34.2,79.76027397,355.5,79.20756524,55.31135531,1099,25,1395,2067,40.58511683,17,329,43.3,22.3,15,9494.196819,115,84.73878618,"ALABAMA","RANDOLPH","AL",303.2104637,9.418383429,0
"57",1845,5344,11.15,3350,11.47479045,785,4129.424492,415,9.13453225,277,41,496,0.221677115,910,240,1259,47.76599634,0.545107659,35.4089939,14288,113,434,0.488779867,10.7,16,88.3,2113,96.86492931,27.98729377,731,12.27429955,4.173707641,23.9,16.6047088,51.96329608,36.5,64.57345972,760.5,82.40147894,54.83870968,433,28.20512821,1279,8022,56.1450168,52,647,32.8,21.3,20.9,9690.500529,228,59.23952226,"ALABAMA","RUSSELL","AL",461.9411795,13.71377395,0
"58",171,4158,9.9,3485,12.81739064,1138,972.1001354,152,6.356716181,279,70,536,0.066391616,1540,152.6666667,574,29.95945261,0.665101721,72.79676528,23207,427,640,0.333143643,8.7,19,79.4,2405,72.82948956,24.35304221,826,14.31420627,2.158913074,27.2,11.78360101,49.95731968,32.9,76.27079108,180.1,86.25456218,60.44776119,2,33.33333333,615,11885,51.21299608,57,1119,49.3,19.3,22.2,10424.07132,320,88.14191291,"ALABAMA","ST. CLAIR","AL",183.4744778,5.310061835,0
"59",612,6096,12.6,7040,12.8515869,751,7448.570772,426,4.970275988,284,164,1270,0.054511591,1439,307.6666667,2168,20.1271358,2.032070986,22.94487019,56929,42,1175,0.368457978,8.4,177,64.6,5192,50.64404907,15.59430361,999,11.84029143,5.915012391,18,9.810479376,51.0960363,29.6,86,215.2,84.77771525,70.07874016,2,20.43010753,2187,42396,74.47171038,99,2788,48.6,12.3,20,10503.67029,606,55.38121901,"ALABAMA","SHELBY","AL",158.0677037,3.369623394,0
"60",282,1285,11.15,995,0,1043,1455.991037,132,11.63985702,286,0,134,0.029537735,744,44,1290,61.84424894,0.332299513,100,2744,297,2017,0.08122877,13.5,6,66.3,521,78.18812873,31.68341118,158,15.32732554,0.767981096,17,20.1010101,54.55619554,40.1,80,979.4,81.26489062,67.1641791,464,40,1349,1345,49.01603499,37,198,34.6,27.7,22.6,9377.064469,46,64.24677001,"ALABAMA","SUMTER","AL",322.6752713,0,0
"61",984,6385,10.5,4175,9.049742256,406,4888.292108,534,8.131647493,288,52,759,0.011005943,502,266.3333333,718,40.55137041,0.418225842,55.81533825,21163,74,349,0.374202069,12.5,26,76,2997,107.2167054,23.66855667,1044,15.16596952,2.074008854,23.1,13.40288925,51.40020055,38.4,74.37779851,653.9,84.48174323,57.18050066,2,29.16666667,775,9762,46.12767566,84,860,29.5,29.9,27.9,10677.51405,313,96.35901534,"ALABAMA","TALLADEGA","AL",325.31911,8.701675247,0
"62",1981,3403,16.1,2280,7.59844301,1891,2014.115895,209,8.532856401,295,22,507,0.040968791,323,187.3333333,456,42.95513937,0.510904928,74.22625913,9706,406,110,0.332570189,12.6,16,69.8,1479,104.0943789,23.1407128,590,18.49494753,2.53524521,26.7,14.00491401,51.58452826,35.1,77,502.1,82.13272481,62.52465483,891,23.80952381,479,4331,44.62188337,39,460,29,26.5,31.9,10144.73125,145,77.63684199,"ALABAMA","TALLAPOOSA","AL",457.7926574,7.59844301,0
"63",1978,10711,12.4,12920,13.18887635,1894,14355.3079,1395,6.618518918,272,170,1591,0.068083204,534,824.6666667,2195,37.21873937,1.300694042,25.50807579,48877,310,1382,0.337367517,11.5,143,73,6140,105.9232269,19.39540639,1946,11.14675019,3.16231239,21.7,18.6772678,51.54254184,33.2,66.83809118,707.4,85.11651662,69.70458831,2,30.63583815,2269,29871,61.1146347,175,2242,23.6,17.6,18.4,10288.41356,687,79.7564469,"ALABAMA","TUSCALOOSA","AL",432.395021,9.542539945,0
"64",1835,4097,8.3,2815,32.61352136,1972,2597.768674,272,7.479467056,255,155,571,0.099002475,115,137.5,98,30.81368004,0.3360084,74.08799964,16188,443,1951,0.430510763,10.4,31,141.4,2049,89.64516813,37.03212748,861,17.25132511,2.088052201,27.7,10.91085271,51.2757819,36,76.32636248,408,84.46565365,64.6234676,2,22.32142857,119,8336,51.49493452,55,836,40.2,35,23.1,11133.7271,478,85.6344092,"ALABAMA","WALKER","AL",202.0424657,6.522704271,0
"65",646,1174,11.15,955,0,716,609.6682821,95,11.43596772,287,0,224,0.074971165,1380,46.33333333,1435,30.75695394,0.138408305,100,4049,2,769,7.837370242,9.7,3,85.5,751,77.90328863,28.39595317,188,15.99742825,1.014994233,19.5,14.31784108,50.83044983,35.9,85,547.7,81.91507359,59.375,81,14.28571429,1460,1547,38.20696468,14,360,39.5,21.1,22.6,9489.083364,75,80.29513669,"ALABAMA","WASHINGTON","AL",265.1204486,8.113129477,0
"66",412,1475,7.2,655,0,938,3217.071529,156,16.37554585,295,0,134,0.017376195,333,26,1170,70.22973835,0.069504779,100,2684,90,250,0.13032146,12.6,4,109.8,525,82.53301321,47.0704527,169,16.42900884,0.721112077,18.9,17.56032172,52.73675065,41.6,72,1358.6,78.66404715,50,1551,29.03225807,1193,883,32.89865872,11,275,29.9,30.5,22.6,9076.68284,66,65.02681392,"ALABAMA","WILCOX","AL",212.1496471,0,0
"67",1114,2038,11.1,1150,8.103352473,301,355.5345345,55,9.760159893,237,14,338,0.197685433,1121,38,1219,35.38992144,0.29652815,84.89217448,5578,2,311,0.827807751,9.7,8,108.5,879,137.8106482,38.78032969,293,19.07250705,2.6646349,22.8,12.13080169,50.97813105,35.7,87.5,226.1,83.40695436,54.43786982,2,28.94736842,1241,2546,45.64359986,30,299,39.7,21.1,28.3,11328.09239,134,160.0551323,"ALABAMA","WINSTON","AL",156.021186,0,0
"68",757,46,39.8,30,0,607,699.7189612,9,12.59640103,1,0,70.5,0.59786029,1579,25.33333333,453,39.44223108,38.2315922,100,1214,175,1161,25.58212712,5.6,7,100,147,108.5186433,15.33601202,18,6.295476115,12.64946507,38.2,11.32075472,32.59911894,32.3,67.57284903,283.7,8.76786404,54.0713967,21,50,1054,502,41.3509061,28.5,109,1.7,17,20.8,5143.516973,50,51.50378523,"ALASKA","ALEUTIANS EAST","AK",420.2228776,0,125000
"69",597,64,26.6,115,0,766,418.9456263,16,9.082426128,1,0,70.5,2.101068647,1579,14.66666667,1699,28.88349515,29.84966492,100,1950,175,1164,15.68556421,5.6,5,100,292,108.5186433,15.33601202,15,4.488912926,13.92863612,26.7,22.11538462,32.54845137,30,67.57284903,290.7,27.23328229,54.0713967,849,50,2121,908,46.56410256,28.5,202,0,12.2,28.7,3791.260615,50,51.50378523,"ALASKA","ALEUTIANS WEST","AK",322.0611916,0,0
"70",248,9446,18.5,17590,15.37359355,1099,13341.80298,2551,5.446462124,1,303,1927,2.150566685,341,2442,1499,31.85551627,8.550258689,4.117179415,84348,330,1122,8.159860591,6.4,283,66,8551,51.74192204,8.574710591,2711,8.082113794,7.83869399,15.7,16.86238796,49.33976792,25.7,71.81778237,863.1,75.43492884,55.8380903,459,28.91566265,1529,59315,70.32176222,154,7567,14.8,12.5,16,6587.83634,937,43.80024211,"ALASKA","ANCHORAGE","AK",840.0595816,6.291503629,250000
"71",397,2221,17.1,2685,0,948,6561.877289,387,15.2058247,1,0,70.5,0.206091138,347,25.33333333,1400,29.28087714,0.927410121,73.93757715,4289,175,1103,82.43645523,5.1,17,153.4,1086,180.2740165,15.33601202,477,6.328186634,1.247996336,29.9,62.58741259,47.94481337,31.5,40.82515337,2222.1,26.17952649,54.0713967,969,100,1429,1716,40.00932618,45,844,2.7,21.1,47.7,5859.795592,129,143.6334619,"ALASKA","BETHEL","AK",420.2228776,12.77204455,0
"72",556,27,28.9,25,0,814,72.21794624,80,4.391217565,1,0,70.5,0.386847195,1579,3.333333333,1508,39.28571429,0.773694391,100,180,175,1108,33.172147,5.6,0,100,44,108.5186433,15.33601202,12,9.384460141,2.998065764,26.4,6.097560976,46.13152805,31.1,67.57284903,583.4,66.15384615,54.0713967,2,50,1529,125,69.44444444,28.5,36,1.3,16.7,8.9,5315.998805,50,51.50378523,"ALASKA","BRISTOL BAY","AK",339.5585739,0,0
"73",594,25,27.6,115,0,769,338.3124912,5,10.22058824,1,0,25,0.054229935,1579,25.33333333,2020,13.21695761,1.084598699,100,548,175,1747,4.013015184,5.6,0,100,139,108.5186433,15.33601202,102,7.733333333,2.494577007,21.4,26.74418605,45.17353579,24.7,67.57284903,269.5,46.42857143,68,1613,33.33333333,2047,436,79.5620438,28.5,52,21.5,6.5,19.1,7522.73001,50,51.50378523,"ALASKA","DENALI","AK",420.2228776,0,0
"74",150,467,14.3,455,0,1170,800.40912,75,9.590316574,1,0,70.5,0.120264582,592,25.33333333,1315,35.13011152,0.701543396,100,1058,504,671,71.53738224,5.1,10,162.1,206,108.5186433,15.33601202,95,7.846642829,2.064541992,38.6,32.26950355,48.3062738,31.8,67.57284903,1507.5,36.10952653,54.0713967,558,50,1356,545,51.51228734,28.5,259,1.4,12.1,30.5,6082.356458,39,51.50378523,"ALASKA","DILLINGHAM","AK",420.2228776,0,0
"75",243,3219,20,6860,12.2900136,1111,9736.744937,754,6.24237103,1,80,579,0.433092279,1350,25.33333333,1479,32.20703363,2.819128578,30.87076378,28614,395,1381,7.228612292,5.7,72,63.4,2915,43.36207331,11.67551292,880,7.145564066,6.192212397,19.4,19.82945512,47.28763371,29.1,67.64569805,760.1,72.16126768,57.16753022,415,38.46153846,1515,19762,69.0640945,43,2977,15,11,16.8,6855.474324,299,32.73035635,"ALASKA","FAIRBANKS NORTH STAR","AK",420.2228776,4.916005438,0
"76",2692,85,16,130,0,1479,122.6415652,5,8.136882129,1,0,38,0,1579,10.33333333,102,19.55403088,0.743639922,100,728,175,695,9.471624266,5.6,5,100,107,108.5186433,15.33601202,102,15.32131661,2.074363992,14.1,17.44966443,48.962818,29.6,67.57284903,195.8,60.73469388,60.52631579,1517,100,101,480,65.93406593,28.5,89,16.9,11.8,16.9,8556.425623,50,51.50378523,"ALASKA","HAINES","AK",541.1066504,0,0
"77",2821,798,20.9,1800,12.91286583,1401,1918.600926,163,4.85700331,1,28,275,0.77853598,1579,144.3333333,1539,35.74865943,6.125930521,21.54436451,8809,217,964,12.02543424,5,38,65.9,895,53.9938582,6.917606693,211,9.303968547,5.437344913,17.5,14.9937526,49.21836228,26,72,506.8,65.55693289,66.90909091,2,37.5,1564,6591,74.82120559,16,908,5,11.5,16.5,6985.88917,102,48.23257358,"ALASKA","JUNEAU","AK",460.0314479,0,125000
"78",2965,1908,18.5,4410,17.18720627,1317,3272.637231,155,8.390516647,1,64,675,0.251657038,1279,25.33333333,1835,30.43043813,1.215751604,79.33754513,13150,255,1303,7.50540531,4.6,44,90.6,2311,68.50357741,18.52995676,408,12.70650264,3.101407153,21.2,19.77135172,47.75458122,27.5,73,275.3,69.63712664,53.92592593,115,30.64516129,1866,7990,60.76045627,36,1798,16.1,13.7,16.7,7871.571877,244,51.50378523,"ALASKA","KENAI PENINSULA","AK",420.2228776,4.02825147,0
"79",1883,487,21.2,1080,0,1948,119.75557,80,6.761391475,1,0,145,0.233832664,1257,29,1917,32.83103559,7.343807088,23.18765304,3513,454,1124,14.22725612,5.4,13,74.7,552,100.1155179,15.33601202,103,10.94419044,4.238217026,22.5,19.18294849,48.60065765,29.2,67.5,588.5,59.18187169,52.4137931,28,75,1955,2140,60.9165955,13,475,9,14.4,20.9,9043.231862,50,86.73460969,"ALASKA","KETCHIKAN GATEWAY","AK",370.8914183,0,0
"80",2083,445,26.7,970,0,1830,502.6173542,67,6.225624729,1,0,97,0.704377201,1579,25.33333333,1720,34.09326425,20.08912528,31.31989406,3790,175,848,13.54847984,5.7,20,55.5,431,108.5186433,15.33601202,113,7.360067421,7.525336017,19.8,21.99546485,46.79077122,30.1,78,483,61.0823661,52.57731959,582,60,1749,2683,70.79155673,28.5,732,1.7,13.2,24.6,7043.731054,37,77.32231023,"ALASKA","KODIAK ISLAND","AK",420.2228776,0,0
"81",707,114,19.4,175,0,668,748.8588642,20,7.461406518,1,0,70.5,0.30102348,1579,25.33333333,1876,34.90196078,0.30102348,100,282,175,1612,64.96086695,5.6,0,320.9,87,108.5186433,15.33601202,29,8.282950423,2.468392535,25.2,35.71428571,46.47802529,31.5,67.57284903,1199,18.74039939,54.0713967,223,0,1903,176,62.41134752,28.5,109,0,13.7,20.8,7013.787581,26,51.50378523,"ALASKA","LAKE AND PENINSULA","AK",420.2228776,0,0
"82",2281,3236,18.3,5715,16.27846077,1712,5137.502176,430,8.018005667,1,92,724,0.280648319,953,25.33333333,2297,23.73250882,1.342325683,50.29383673,23791,242,1788,5.694550201,6,48,79.5,3509,50.19828322,14.68600265,748,8.673941975,3.846404873,26.2,19.46525886,48.46078538,29.8,70,467.7,71.64167092,58.83977901,1535,33.87096774,2319,14564,61.21642638,50,3032,40.8,13.3,16.9,7057.02833,334,55.06474699,"ALASKA","MATANUSKA-SUSITNA","AK",420.2228776,4.954314146,0
"83",292,1115,19,1155,0,1075,3414.199799,210,11.63741284,1,0,44,0.141528508,1579,25.33333333,1713,46.8643806,1.112009705,66.05562579,2404,175,1158,75.38414881,6.5,9,174.1,484,163.5386652,15.33601202,297,6.918809884,1.334411646,40.1,42.85714286,46.73473514,35.6,59.33962264,2130.7,25.53827751,52.27272727,1151,85.71428571,1736,999,41.55574043,21,539,0.2,16.4,38.7,7847.133527,81,51.50378523,"ALASKA","NOME","AK",420.2228776,0,0
"84",2263,419,14.7,805,0,1722,360.1661926,113,5.344482821,1,0,37,1.258389262,1579,78.66666667,1852,50.90171326,4.76090604,59.33191941,2621,175,664,53.92197987,7,2,106.3,294,177.6001776,18.19806108,220,4.676967749,2.820889262,45.3,40.75949367,37.62583893,35.6,57.5,1189.1,16.45542881,32.43243243,2,50,2140,1429,54.52117512,16,310,0.5,20,45.4,6898.420334,47,51.50378523,"ALASKA","NORTH SLOPE","AK",921.6229937,0,0
"85",352,767,21.2,945,0,1013,2432.356088,213,15.06451613,1,0,70.5,0.155299599,1579,25.33333333,133,42.3855964,0.685906561,57.46377775,1876,175,535,80.72990811,6.5,2,195.4,467,132.9155986,15.33601202,250,6.504481434,0.957680859,48.2,52.5,46.27928045,29.7,47.5,2754.4,13.26105088,54.0713967,1311,100,217,699,37.26012793,14,415,2.2,18.8,40.1,11320.36009,73,51.50378523,"ALASKA","NORTHWEST ARCTIC","AK",420.2228776,0,0
"86",440,356,20,460,0,911,435.7209158,80,14.10620187,1,0,44,0.434404865,1579,25.33333333,1175,40.46242775,0.538662033,100,1344,175,1427,39.91311903,5,4,83.6,348,108.5186433,15.33601202,61,10.46774474,2.536924414,31.2,19.28721174,44.96959166,33.7,67.57284903,583.4,53.81727159,45.45454545,662,50,1195,667,49.62797619,28.5,280,10.3,20.7,21.5,6114.26355,23,51.50378523,"ALASKA","PRINCE OF WALES-OUTER KETCHIKAN","AK",420.2228776,0,0
"87",353,225,24.6,725,19.24896938,997,523.5024652,35,5.57362828,1,12,70,0.358985865,1465,22.33333333,1413,31.72043011,5.990576621,20.87602747,2357,419,670,16.99573704,5.2,18,108,257,108.5186433,15.33601202,55,12.6685828,5.003365493,21.3,19.43699732,49.66345075,28.2,84.56030151,391,56.03263203,64.28571429,1142,100,1445,1637,69.4526941,28.5,304,3,11,13,8994.882089,48,64.89975897,"ALASKA","SITKA","AK",249.8694712,0,125000
"88",630,119,29.2,295,0,729,691.957223,7,14.02838428,1,0,25,0.065380843,1579,25.33333333,418,37.71929825,0.686498856,100,685,175,1161,29.48676038,5.6,7,151.5,257,108.5186433,15.33601202,17,13.47150259,3.726708075,22.7,21.22302158,46.91075515,30.2,67.57284903,229.7341648,38.05471125,52,1403,50,437,441,64.37956204,28.5,112,2.236421725,10,20.7,6998.53658,24,51.50378523,"ALASKA","SKAGWAY-HOONAH-ANGOON","AK",420.2228776,0,0
"89",2485,340,14.5,560,0,1593,644.3108965,20,11.18304885,1,0,65,0.435026663,12,25.33333333,2354,22.38247863,1.06651698,100,1765,419,1695,11.50715689,6.1,4,63.5,380,108.5186433,25.42265158,71,10.35834267,3.802975021,21.6,22.53521127,44.84984564,31.7,64.29545455,280.4,62.29832071,53.84615385,1540,44.44444444,75,1068,60.50991501,28.5,293,13.7,15.4,17.3,6509.006988,22,34.57715808,"ALASKA","SOUTHEAST FAIRBANKS","AK",420.2228776,0,0
"90",34,266,21.8,765,0,1281,1046.845037,57,8.91964629,1,0,83,0.678314491,1579,28.33333333,20,39.4703657,3.895169579,100,2388,175,1816,13.44295992,4.2,5,100,464,116.9217687,17.67565179,60,9.025419368,3.689619733,23.2,19.41624366,46.56731758,28.3,67.57284903,583.4,66.86481726,54.21686747,111,50,55,1581,66.20603015,11,367,7.7,17.2,20.3,8271.894398,48,37.29379807,"ALASKA","VALDEZ-CORDOVA","AK",459.0624325,0,0
"91",1336,1202,9.2,1195,0,117,3289.170867,207,21.53901474,1,0,70.5,0,106,25.33333333,1845,42.15218083,0.222280335,100,1640,419,1161,94.35146444,5.9,7,224.4,599,295.3148695,15.33601202,318,5.237546421,0.156903766,36.1,69.07514451,47.47646444,27.6,45.66939891,2701.6,3.879093199,54.0713967,937,50,1926,453,27.62195122,37,429,3.9,25,57.4,7609.993574,83,51.50378523,"ALASKA","WADE HAMPTON","AK",420.2228776,19.36970965,0
